"id"	"forme"	"label"
"faure"	"Faure"	"forme préférée"
"felixfaure"	"Faure, Félix"	"forme préférée"
"monsieurfaure"	"Faure, Monsieur"	"forme préférée"
"robertfaure"	"Faure, R."	"forme alternative"
"robertfaure"	"Faure, Robert"	"forme préférée"
"faustroll"	"Faustroll"	"forme préférée"
"fautrier"	"Fautrier"	"forme préférée"
"jacquesfavart"	"Favart, Jacques"	"forme préférée"
"fll"	"FBB"	"forme alternative"
"fll"	"fbb"	"forme alternative"
"fc"	"FC"	"forme alternative"
"fc"	"fc"	"forme alternative"
"fcbocquillon"	"FC Bocquillon"	"forme alternative"
"fc"	"FC."	"forme alternative"
"fc"	"fcaradec"	"forme alternative"
"felixfaure"	"Felix Faure"	"forme alternative"
"felixfaure"	"Félix Faure"	"forme alternative"
"felixingold"	"Felix Ingold"	"forme alternative"
"fenoglio"	"Fénoglio"	"forme préférée"
"fenouil"	"Fenouil"	"forme préférée"
"fenouillard"	"Fenouillard"	"forme préférée"
"ferdiere"	"Ferdière"	"forme préférée"
"ferdinandbrunot"	"Ferdinand Brunot"	"forme alternative"
"jferon"	"Féron, Jean"	"forme préférée"
"ferry"	"Ferry"	"forme préférée"
"ferry"	"FERRY"	"forme alternative"
"jeanferry"	"Ferry, J."	"forme alternative"
"jeanferry"	"Ferry, Jean"	"forme préférée"
"fertig"	"Fertig"	"forme préférée"
"feval"	"Féval"	"forme alternative"
"paulfeval"	"Feval, P."	"forme alternative"
"paulfeval"	"Feval, Paul"	"forme préférée"
"feydeau"	"Feydeau"	"forme préférée"
"ff"	"FF"	"forme alternative"
"ff"	"ff"	"forme alternative"
"fll"	"FFL"	"forme alternative"
"fll"	"ffl"	"forme alternative"
"ff"	"fforte"	"forme alternative"
"fibonacci"	"Fibonacci"	"forme préférée"
"fiorini"	"Fiorini"	"forme préférée"
"flahaut"	"Flahaut"	"forme alternative"
"flahaut"	"Flahaut, François"	"forme préférée"
"flammarion"	"Flammarion"	"forme préférée"
"alexandreflan"	"Flan, Alexandre"	"forme préférée"
"flaubert"	"Flaubert"	"forme préférée"
"gustaveflaubert"	"Flaubert, Gustave"	"forme préférée"
"flechie"	"Fléchie"	"forme préférée"
"fll"	"flelionnais"	"forme alternative"
"fleury"	"Fleury"	"forme préférée"
"raymondfleury"	"Fleury, Raymond"	"forme préférée"
"fll"	"FLL"	"forme alternative"
"fll"	"fll"	"forme alternative"
"fll"	"FLL."	"forme alternative"
"florencedelay"	"Florence Delay"	"forme alternative"
"florencegould"	"Florence Gould"	"forme alternative"
"florkin"	"Florkin"	"forme préférée"
"florkin"	"FLORKIN"	"forme alternative"
"agnesflorkin"	"Florkin, Agnès"	"forme préférée"
"marcelflorkin"	"Florkin, Marcel"	"forme préférée"
"narcissefollaninio"	"Follaninio, Narcisse"	"forme préférée"
"lafontaine"	"Fontaine, La"	"forme préférée"
"forbas"	"Forbas"	"forme préférée"
"thierryforde"	"Forde, Thierry"	"forme préférée"
"forest"	"Forest"	"forme préférée"
"marcforest"	"Forest, Marc"	"forme préférée"
"formel"	"Formel"	"forme préférée"
"ff"	"Forte"	"forme alternative"
"ff"	"forte"	"forme alternative"
"ff"	"Forte Frédéric"	"forme alternative"
"ff"	"Forte, Frédéric"	"forme préférée"
"ff"	"fortefrederic"	"forme alternative"
"fortinbras"	"Fortinbras"	"forme préférée"
"michelfoucault"	"Foucault"	"forme alternative"
"michelfoucault"	"FOUCAULT"	"forme alternative"
"michelfoucault"	"Foucault, Michel"	"forme préférée"
"mpfouchet"	"Fouchet, Max-Pol"	"forme préférée"
"thierifoulc"	"Foulc, Thierry"	"forme préférée"
"fouquet"	"Fouquet"	"forme préférée"
"charlesfourier"	"Fourier, Charles"	"forme préférée"
"pf"	"Fournel"	"forme alternative"
"pf"	"fournel"	"forme alternative"
"pf"	"Fournel Paul"	"forme alternative"
"charlottefournel"	"Fournel, Charlotte"	"forme alternative"
"charlottefournel"	"Fournel, Charlotte"	"forme préférée"
"martinefournel"	"Fournel, M."	"forme alternative"
"martinefournel"	"Fournel, Martine"	"forme préférée"
"pf"	"Fournel, Paul"	"forme préférée"
"valentinfournel"	"Fournel, Valentin"	"forme préférée"
"pf"	"Fournelle, Pole"	"forme alternative"
"pf"	"fournelpaul"	"forme alternative"
"paulfournier"	"Fournier, Paul"	"forme préférée"
"efoury"	"Foury, Emmanuel"	"forme préférée"
"williamfowler"	"Fowler, William"	"forme préférée"
"pf"	"FP"	"forme alternative"
"francnohain"	"Franc-Nohain"	"forme préférée"
"francesyates"	"Frances Yates"	"forme alternative"
"francescopatrizi"	"Francesco Patrizi"	"forme alternative"
"francineperceval"	"Francine Perceval"	"forme alternative"
"francisdebyser"	"Francis Debyser"	"forme alternative"
"francisjammes"	"Francis Jammes"	"forme alternative"
"francois"	"François"	"forme préférée"
"fc"	"François C"	"forme alternative"
"fc"	"François Caradec"	"forme alternative"
"francoischapon"	"François Chapon"	"forme alternative"
"francoisdufrene"	"François Dufrêne"	"forme alternative"
"francoislachenale"	"François Lachenale"	"forme alternative"
"francoislegloupier"	"François le Gloupier"	"forme alternative"
"fll"	"François Le Lionnais"	"forme alternative"
"francoislelyonnais"	"François le Lyonnais"	"forme alternative"
"francoislelyonnais"	"François Le Lyonnais"	"forme alternative"
"fll"	"François LL"	"forme alternative"
"francoisrostand"	"François Rostand"	"forme alternative"
"francoissullerot"	"François Sullerot"	"forme alternative"
"denisefrancois"	"François, Denise"	"forme préférée"
"fc"	"francoisc"	"forme alternative"
"fc"	"francoiscaradec"	"forme alternative"
"ferval"	"Françoise Erval"	"forme alternative"
"françoisesanchez"	"Françoise Sanchez"	"forme alternative"
"francoisethomas"	"Françoise Thomas"	"forme alternative"
"françoisesanchez"	"francoisesanchez"	"forme alternative"
"fll"	"francoislelionnais"	"forme alternative"
"fll"	"francoisll"	"forme alternative"
"frcsdelauze"	"Frcs de Lauze"	"forme alternative"
"sevyfrecel"	"Frecel, Sevy"	"forme préférée"
"fredobrady"	"Fred. O'Brady"	"forme alternative"
"fredericberthet"	"Fréderic Berthet"	"forme alternative"
"ff"	"Frédéric F"	"forme alternative"
"ff"	"Frédéric Forte"	"forme alternative"
"fredericsoulier"	"Frédéric Soulier"	"forme alternative"
"frederictomas"	"Frédéric Tomas"	"forme alternative"
"ff"	"fredericf"	"forme alternative"
"ff"	"fredericforte"	"forme alternative"
"fredricbrown"	"Fredric Brown"	"forme alternative"
"fremion"	"Frémion"	"forme préférée"
"andrefrenaud"	"Frenaud"	"forme alternative"
"andrefrenaud"	"Frénaud"	"forme alternative"
"andrefrenaud"	"Frénaud, André"	"forme préférée"
"frerestarots"	"Frères Tarots"	"forme alternative"
"hansfreudenthallincos"	"Freudenthal, Hans"	"forme préférée"
"frey"	"Frey"	"forme préférée"
"bibifricotin"	"Fricotin, Bibi"	"forme préférée"
"friz"	"Friz"	"forme préférée"
"pfrondey"	"Frondaie, Pierre"	"forme préférée"
"françoisesanchez"	"FS"	"forme alternative"
"françoisesanchez"	"fs"	"forme alternative"
"carlosfuente"	"Fuente, Carlos"	"forme préférée"
"clairefuggi"	"Fuggi, Claire"	"forme préférée"
"fulcanelli"	"Fulcanelli"	"forme préférée"
"jacquesfulgence"	"Fulgence"	"forme alternative"
"jacquesfulgence"	"Fulgence, Jacques"	"forme préférée"
"fusco"	"Fusco"	"forme préférée"
"glecomte"	"G Lecomte"	"forme alternative"
"gbruno"	"G. Bruno"	"forme alternative"
"gdumezil"	"G. Dumézil"	"forme alternative"
"gallimard"	"G. Gallimard"	"forme alternative"
"genette"	"G. Genette"	"forme alternative"
"jouanard"	"G. Jouanard"	"forme alternative"
"gklein"	"G. Klein"	"forme alternative"
"kreisel"	"G. Kreisel"	"forme alternative"
"lascault"	"G. Lascault"	"forme alternative"
"leclech"	"G. Le Clec'H"	"forme alternative"
"leclech"	"G. Le Clech'"	"forme alternative"
"leclech"	"G. LE CLECH'"	"forme alternative"
"leclech"	"G. Leclech'"	"forme alternative"
"gorwell"	"G. Orwell"	"forme alternative"
"gp"	"G. P"	"forme alternative"
"gp"	"G. Perec"	"forme alternative"
"gp"	"G. Perec, L.E."	"forme alternative"
"gstein"	"G. Stein"	"forme alternative"
"gb"	"G.B."	"forme alternative"
"clancier"	"G.E. Clancier"	"forme alternative"
"gastongallimard"	"G.G"	"forme alternative"
"gp"	"G.org.s P.R.C"	"forme alternative"
"gp"	"G.P."	"forme alternative"
"bretecher"	"G.P. Brétecher"	"forme alternative"
"gabrielbrunet"	"Gabriel Brunet"	"forme alternative"
"gabrieldelautrec"	"Gabriel de Lautrec"	"forme alternative"
"alinegagnaire"	"Gagnaire, Aline"	"forme préférée"
"claudegagniere"	"Gagnière, Claude"	"forme préférée"
"galelei"	"Galélei"	"forme préférée"
"galilee"	"Galilée"	"forme préférée"
"galinoi"	"Galinoi"	"forme préférée"
"gallimard"	"Gallimard"	"forme alternative"
"claudegallimard"	"Gallimard, Claude"	"forme préférée"
"gastongallimard"	"Gallimard, G."	"forme alternative"
"gastongallimard"	"Gallimard, Gaston"	"forme préférée"
"robertgallimard"	"Gallimard, Robert"	"forme préférée"
"evaristegalois"	"Galois"	"forme alternative"
"evaristegalois"	"Galois, Evariste"	"forme préférée"
"gandillac"	"Gandillac"	"forme préférée"
"garciamarquez"	"Garçia Marquez"	"forme alternative"
"martingardner"	"Gardner"	"forme alternative"
"martingardner"	"Gardner, Martin"	"forme préférée"
"garnier"	"Garnier"	"forme préférée"
"garnung"	"Garnung"	"forme préférée"
"ag"	"garreta"	"forme alternative"
"ag"	"Garréta"	"forme alternative"
"ag"	"Garréta Anne"	"forme alternative"
"ag"	"Garréta, Anne"	"forme préférée"
"ag"	"garretaanne"	"forme alternative"
"garybloom"	"Gary Bloom"	"forme alternative"
"garystephan"	"Gary Stephan"	"forme alternative"
"jimgasperin"	"Gasperin, Jim"	"forme préférée"
"gastongallimard"	"Gaston Gallimard"	"forme alternative"
"gastongallimard"	"gastongallimard"	"forme alternative"
"degaulle"	"Gaulle"	"forme alternative"
"degaulle"	"Gaulle, De"	"forme préférée"
"bgautier"	"Gauthier"	"forme alternative"
"bgautier"	"Gauthier, Blaise"	"forme alternative"
"gauthier"	"Gautier"	"forme alternative"
"bgautier"	"Gautier, Blaise"	"forme préférée"
"theophilegautier"	"Gautier, Théophile"	"forme préférée"
"gayot"	"Gayot"	"forme alternative"
"gayot"	"Gayot, Paul"	"forme préférée"
"pierregeluck"	"Geluck, Pierre"	"forme préférée"
"degaulle"	"général de Gaulle"	"forme alternative"
"evagenestoux"	"Genestoux, E."	"forme alternative"
"evagenestoux"	"Genestoux, Eva"	"forme préférée"
"genette"	"Genette"	"forme alternative"
"genette"	"Genette, Gérard"	"forme préférée"
"rogergentis"	"Gentis, Roger"	"forme préférée"
"georgkreisel"	"Georg Kreisel"	"forme alternative"
"georges"	"Georges"	"forme préférée"
"georgescharbonnier"	"Georges Charbonnier"	"forme alternative"
"clancier"	"Georges Emmanuel CLANCIER"	"forme alternative"
"clancier"	"Georges Emmanuel Clancier"	"forme alternative"
"georgesherbert"	"Georges Herbert"	"forme alternative"
"georgeslambrichs"	"Georges Lambrichs"	"forme alternative"
"georgesleconte"	"Georges Leconte"	"forme alternative"
"gp"	"Georges P"	"forme alternative"
"gp"	"Georges Perec"	"forme alternative"
"georgespolti"	"Georges Polti"	"forme alternative"
"georgessimenon"	"Georges Simenon"	"forme alternative"
"clancier"	"Georges-Emmanuel Clancier"	"forme alternative"
"gp"	"georgesp"	"forme alternative"
"gp"	"georgesperec"	"forme alternative"
"geraldantoine"	"Gérald Antoine"	"forme alternative"
"geraldcohen"	"Gerald Cohen"	"forme alternative"
"gerarddefunes"	"Gérard de Funès"	"forme alternative"
"gerardleclech"	"Gérard Le Clech'"	"forme alternative"
"rosemondegerard"	"Gérard, Rosemonde"	"forme préférée"
"germainnouveau"	"Germain Nouveau"	"forme alternative"
"gertrudestein"	"Gertrude Stein"	"forme alternative"
"gastongallimard"	"gg"	"forme alternative"
"reneghil"	"Ghil, René"	"forme préférée"
"giacomobensi"	"Giacomo Bensi"	"forme alternative"
"giampaolodossena"	"Giam Paolo Dossena"	"forme alternative"
"giancarlorota"	"Giancarlo Rota"	"forme alternative"
"giampaolodossena"	"Gianpaolo Dossena"	"forme alternative"
"margaretgibbs"	"Gibbs, Margaret"	"forme préférée"
"gide"	"Gide"	"forme préférée"
"gil"	"Gil"	"forme préférée"
"gilchvalir"	"Gil CH.VALI.R"	"forme alternative"
"chevalier"	"Gil Chevalier"	"forme alternative"
"jouanard"	"Gil Jouanard"	"forme alternative"
"jouanard"	"Gil Jouanaud"	"forme alternative"
"gilbertlascault"	"Gilbert Lascault"	"forme alternative"
"gilbertremy"	"Gilbert Rémy"	"forme alternative"
"gilbertsorrentino"	"Gilbert Sorrentino"	"forme alternative"
"gillesdaude"	"Gilles Daude"	"forme alternative"
"giordanobruno"	"Giordano Bruno"	"forme alternative"
"giovannipozzi"	"Giovanni Pozzi"	"forme alternative"
"melegiraudy"	"Giraudy, Mele"	"forme préférée"
"giscarddestaing"	"Giscard"	"forme alternative"
"giscarddestaing"	"Giscard d'Estaing"	"forme alternative"
"givierge"	"Givierge"	"forme préférée"
"leclech"	"GLC"	"forme alternative"
"leclech"	"glc"	"forme alternative"
"gobeli"	"Gobeli"	"forme préférée"
"ladygodiva"	"Godiva, Lady"	"forme préférée"
"godsi"	"Godsi"	"forme préférée"
"goethe"	"Goethe"	"forme préférée"
"gogol"	"Gogol"	"forme préférée"
"goldberg"	"Goldberg"	"forme alternative"
"goldberg"	"Goldberg, Rube"	"forme préférée"
"goldman"	"Goldman"	"forme préférée"
"sergegolon"	"Golon"	"forme alternative"
"sergegolon"	"GOLON"	"forme alternative"
"sergegolon"	"Golon, Serge"	"forme préférée"
"gomorrhe"	"Gomorrhe"	"forme préférée"
"macgonagall"	"Gonagall, Mac"	"forme préférée"
"mrsgoodman"	"Goodman, Lenie"	"forme préférée"
"lenniegoodman"	"Goodman, Lennie"	"forme préférée"
"jabigoudy"	"Goudy"	"forme alternative"
"jabigoudy"	"Goudy, Jabi"	"forme préférée"
"pierregoujon"	"Goujon"	"forme alternative"
"pierregoujon"	"Goujon, Pierre"	"forme préférée"
"florencegould"	"Gould, Florence"	"forme préférée"
"goulon"	"Goulon"	"forme préférée"
"goumet"	"Goumet"	"forme préférée"
"gp"	"GP"	"forme alternative"
"gp"	"gp"	"forme alternative"
"gp"	"gperec"	"forme alternative"
"mg"	"Grangaud"	"forme alternative"
"mg"	"grangaud"	"forme alternative"
"mg"	"Grangaud Michelle"	"forme alternative"
"mg"	"Grangaud, Michelle"	"forme préférée"
"mg"	"grangaudmichelle"	"forme alternative"
"grathwohl"	"Grathwohl"	"forme préférée"
"gravollet"	"Gravollet"	"forme préférée"
"johngreaves"	"Greaves, John"	"forme préférée"
"alexandregreffoir"	"Greffoir, Alexandre"	"forme préférée"
"martinegrelle"	"Grelle, Martine"	"forme préférée"
"jeangrenier"	"Grenier, Jean"	"forme préférée"
"grevy"	"Grévy"	"forme préférée"
"charlesgrolleau"	"Grolleau, Charles"	"forme préférée"
"gros"	"Gros"	"forme préférée"
"gross"	"Gross"	"forme préférée"
"gross"	"GROSS"	"forme alternative"
"mauricegross"	"Gross, Maurice"	"forme préférée"
"grosse"	"Grosse"	"forme préférée"
"grosse"	"GROSSE"	"forme alternative"
"grothendiek"	"Grothendiek"	"forme préférée"
"grothendiek"	"GROTHENDIEK"	"forme alternative"
"grouchomarx"	"Groucho Marx"	"forme alternative"
"hgruel"	"Gruel, Henri"	"forme préférée"
"guelderode"	"Guelderode"	"forme préférée"
"monicaguell"	"Guell, Monica"	"forme préférée"
"jeanguenot"	"Guénot, Jean"	"forme préférée"
"jgueron"	"Guéron, Jacqueline"	"forme préférée"
"jguerin"	"Guerrin, Jean"	"forme préférée"
"almandi"	"Guido Almandi"	"forme alternative"
"almandi"	"Guido ALMANSI"	"forme alternative"
"valerieguidoux"	"Guidoux, Valérie"	"forme préférée"
"guillaumin"	"Guillaumin"	"forme alternative"
"guillaumin"	"Guillaumin, Léon"	"forme préférée"
"guillermocabrerainfante"	"GUILLERMO CABRERA INFANTE"	"forme alternative"
"guiraud"	"Guiraud"	"forme alternative"
"guiraud"	"Guiraud, Pierre"	"forme préférée"
"pierreguiraud"	"Guiraud, Pierre"	"forme préférée"
"guiraud"	"GUIRAULT"	"forme alternative"
"gustavecourbet"	"Gustave Courbet"	"forme alternative"
"gustaveflaubert"	"Gustave Flaubert"	"forme alternative"
"gustavelerouge"	"Gustave Le Rouge"	"forme alternative"
"gustavelerouge"	"Gustave Lerouge"	"forme alternative"
"gustaveverbeek"	"Gustave Verbeek"	"forme alternative"
"leclech"	"Guy Le Clech'"	"forme alternative"
"guylux"	"Guy Lux"	"forme alternative"
"guymollet"	"Guy Mollet"	"forme alternative"
"guypatindemery"	"Guy Patin d'Emery"	"forme alternative"
"guychristanrobert"	"Guy-Christan ROBERT"	"forme alternative"
"leclech"	"guyleclech"	"forme alternative"
"gw"	"Gw"	"forme préférée"
"gw"	"GW"	"forme alternative"
"hm"	"H"	"forme alternative"
"hm"	"H Mat"	"forme alternative"
"hbazin"	"H. Bazin"	"forme alternative"
"bouche"	"H. Bouché"	"forme alternative"
"hgruel"	"H. Gruel"	"forme alternative"
"whhoden"	"H. Hoden, W."	"forme préférée"
"hjames"	"H. James"	"forme alternative"
"hlavagne"	"H. Lavagne"	"forme alternative"
"hlt"	"H. Le Tellier"	"forme alternative"
"hm"	"H. M."	"forme alternative"
"hm"	"H. Math"	"forme alternative"
"hm"	"H. Mathews"	"forme alternative"
"hm"	"H. Matthews"	"forme alternative"
"hnearingjr"	"H. Nearing Jr"	"forme alternative"
"poincare"	"H. Poincaré"	"forme alternative"
"bergerson"	"H. W Bergerson"	"forme alternative"
"hm"	"H.M"	"forme alternative"
"hm"	"H.M."	"forme alternative"
"daniellehaasedubosc"	"Haase-Dubosc, Danielle"	"forme préférée"
"renehaby"	"Haby, René"	"forme préférée"
"hale"	"Hale"	"forme préférée"
"ham"	"Ham"	"forme préférée"
"ham"	"HaM"	"forme alternative"
"hamlet"	"Hamlet"	"forme préférée"
"dhammet"	"Hammet, D."	"forme préférée"
"hansfreudenthallincos"	"Hans Freudenthal, Lincos"	"forme alternative"
"hardt"	"Hardt"	"forme préférée"
"hardy"	"Hardy"	"forme préférée"
"laurelhardy"	"Hardy (Laurel &)"	"forme préférée"
"ludwigharig"	"Harig, Ludwig"	"forme préférée"
"harinaga"	"Harinaga"	"forme alternative"
"annieharleauxfaury"	"Harleaux-Faury, Annie"	"forme préférée"
"professeurharot"	"Harot, Professeur"	"forme préférée"
"harrismatthews"	"Harris Matthews"	"forme alternative"
"harry"	"Harry"	"forme préférée"
"harrylangdon"	"Harry Langdon"	"forme alternative"
"hm"	"Harry M"	"forme alternative"
"hm"	"Harry Mathews"	"forme alternative"
"hm"	"harrym"	"forme alternative"
"hm"	"harrymathews"	"forme alternative"
"harveypeer"	"Harvey Peer"	"forme alternative"
"haydn"	"Haydn"	"forme préférée"
"jeanpaulhebert"	"Hébert, J.P."	"forme alternative"
"jeanpaulhebert"	"Hébert, Jean-Paul"	"forme préférée"
"hecart"	"Hécart"	"forme préférée"
"hectormalot"	"Hector Malot"	"forme alternative"
"hegel"	"Hegel"	"forme préférée"
"moiseheghune"	"Heghune, Moïse"	"forme préférée"
"heisenberg"	"Heisenberg"	"forme préférée"
"helmle"	"Helmle"	"forme alternative"
"helmle"	"Helmlé"	"forme préférée"
"helmley"	"Helmley"	"forme préférée"
"heloiseneefs"	"Héloïse Neefs"	"forme alternative"
"hemingway"	"Hemingway"	"forme préférée"
"henrimonnier"	"Henri Monnier"	"forme alternative"
"henrivaume"	"Henri Vaume"	"forme alternative"
"bouche"	"Henri-Pol Bouché"	"forme alternative"
"pierrehenrion"	"Henrion, Pierre"	"forme préférée"
"henriot"	"Henriot"	"forme préférée"
"victorhenry"	"Henry, Victor"	"forme préférée"
"mrherauld"	"Hérauld, Mr."	"forme préférée"
"herault"	"Hérault"	"forme alternative"
"danielherault"	"Hérault, Daniel"	"forme préférée"
"georgesherbert"	"Herbert, Georges"	"forme préférée"
"heredia"	"Heredia"	"forme alternative"
"heredia"	"Hérédia"	"forme préférée"
"hermesromanus"	"Hermes Romanus"	"forme alternative"
"hermogene"	"Hermogène"	"forme préférée"
"hersant"	"HERSANT"	"forme alternative"
"yveshersant"	"Hersant"	"forme alternative"
"yveshersant"	"Hersant, Yves"	"forme préférée"
"hlt"	"Hervé Le Tellier"	"forme alternative"
"hlt"	"Hervé LT"	"forme alternative"
"hlt"	"herveletellier"	"forme alternative"
"hlt"	"hervelt"	"forme alternative"
"jeanclaudeherz"	"Herz"	"forme alternative"
"jeanclaudeherz"	"HERZ"	"forme alternative"
"jeanclaudeherz"	"Herz, J.C."	"forme alternative"
"jeanclaudeherz"	"Herz, Jean-Claude"	"forme préférée"
"hesiode"	"Hésiode"	"forme préférée"
"heurgon"	"Heurgon, Edith"	"forme préférée"
"heuriot"	"Heuriot"	"forme préférée"
"hilbert"	"Hilbert"	"forme préférée"
"hirschberg"	"Hirschberg"	"forme préférée"
"madamehirschberg"	"Hirschberg, Madame"	"forme préférée"
"hichberg"	"Hitchberg"	"forme préférée"
"hlt"	"hletellier"	"forme alternative"
"hlt"	"HLT"	"forme alternative"
"hlt"	"hlt"	"forme alternative"
"hm"	"HM"	"forme alternative"
"hm"	"hm"	"forme alternative"
"hm"	"HM."	"forme alternative"
"hm"	"HM "	"forme alternative"
"hm"	"hmathews"	"forme alternative"
"homere"	"Homère"	"forme préférée"
"roberthondis"	"Hondis, Robert"	"forme préférée"
"balzac"	"Honoré de Balzac"	"forme alternative"
"lordhornbee"	"Hornbee, Lord"	"forme préférée"
"host"	"Host"	"forme préférée"
"houedard"	"Houédard"	"forme préférée"
"hugo"	"Hugo"	"forme préférée"
"hugovonhoffmanstahl"	"Hugo von Hoffmanstahl"	"forme alternative"
"victorhugo"	"Hugo, Victor"	"forme préférée"
"huguettedebroqueville"	"Huguette de Broqueville"	"forme alternative"
"johnhulme"	"Hulme, John"	"forme préférée"
"juleshuret"	"Huret, Jules"	"forme préférée"
"isabellebnabou"	"i_"	"forme alternative"
"isabellebnabou"	"I."	"forme alternative"
"ic"	"I. Calvino"	"forme alternative"
"ijan"	"I. Jan"	"forme alternative"
"im"	"I. Monk"	"forme alternative"
"ic"	"I.C"	"forme alternative"
"ic"	"I.C."	"forme alternative"
"im"	"Ian M"	"forme alternative"
"im"	"Ian Monk"	"forme alternative"
"ianwatson"	"Ian Watson"	"forme alternative"
"ianisxenakis"	"Ianis Xenakis"	"forme alternative"
"im"	"ianm"	"forme alternative"
"im"	"ianmonk"	"forme alternative"
"ic"	"IC"	"forme alternative"
"ic"	"ic"	"forme alternative"
"ic"	"IC."	"forme alternative"
"ic"	"icalvino"	"forme alternative"
"micheleignazi"	"Ignazi, Michèle"	"forme préférée"
"im"	"IM"	"forme alternative"
"im"	"im"	"forme alternative"
"rimbaud"	"Imbaud"	"forme alternative"
"im"	"imonk"	"forme alternative"
"felixingold"	"Ingold, Felix"	"forme préférée"
"iphigenie"	"Iphigenie"	"forme préférée"
"iphigenie"	"IPHIGENIE"	"forme alternative"
"irismurdoch"	"Iris Murdoch"	"forme alternative"
"isabelle"	"Isabelle"	"forme préférée"
"isabelleb"	"Isabelle B"	"forme alternative"
"isabellebnabou"	"Isabelle Bénabou"	"forme alternative"
"jean"	"Isabelle Jan"	"forme alternative"
"jean"	"Isabelle JAN"	"forme alternative"
"jean"	"Isabelle Jean"	"forme alternative"
"isabellebnabou"	"isabellebenabou"	"forme alternative"
"isou"	"Isou"	"forme préférée"
"ic"	"Italo"	"forme alternative"
"ic"	"Italo C"	"forme alternative"
"ic"	"Italo Calvino"	"forme alternative"
"ic"	"italoc"	"forme alternative"
"ic"	"italocalvino"	"forme alternative"
"ivanov"	"Ivanov"	"forme préférée"
"jbarine"	"J Barine"	"forme alternative"
"renard"	"J C Renard"	"forme alternative"
"jd"	"J Duch"	"forme alternative"
"jl"	"J L"	"forme alternative"
"rigaud"	"J Rigaud"	"forme alternative"
"jtorres"	"J Torres"	"forme alternative"
"jcpirotte"	"J-C Pirotte"	"forme alternative"
"jjthomas"	"J-J Thomas"	"forme alternative"
"jb"	"J. B"	"forme alternative"
"jb"	"J. B."	"forme alternative"
"jb"	"J. Bens"	"forme alternative"
"jbergier"	"J. Bergier"	"forme alternative"
"jcherz"	"J. C. HERZ"	"forme alternative"
"jd"	"J. Duchateau"	"forme alternative"
"jdupalais"	"J. DUPALAIS"	"forme alternative"
"jeffel"	"J. Effel"	"forme alternative"
"jfmaurus"	"J. F. Maurus"	"forme alternative"
"jferon"	"J. Féron"	"forme alternative"
"jferry"	"J. Ferry"	"forme alternative"
"jguerin"	"J. Guérin"	"forme alternative"
"jgueron"	"J. Guéron"	"forme alternative"
"jj"	"J. Jouet"	"forme alternative"
"jlchautemps"	"J. L. Chautemps"	"forme alternative"
"jlegrand"	"J. Legrand"	"forme alternative"
"jl"	"J. Lescure"	"forme alternative"
"jmagnon"	"J. Magnon"	"forme alternative"
"jmayer"	"J. Mayer"	"forme alternative"
"jnblanc"	"J. N. Blanc"	"forme alternative"
"jnblanc"	"J. N. Blavier"	"forme alternative"
"jpbalpe"	"J. P. Balpe"	"forme alternative"
"jeanpaulhebert"	"J. P. Hébert"	"forme alternative"
"pascal"	"J. Pascal"	"forme alternative"
"jq"	"J. Q."	"forme alternative"
"jqu"	"J. Qu."	"forme alternative"
"jquev"	"J. Quev"	"forme alternative"
"jq"	"J. Queval"	"forme alternative"
"jr"	"J. R"	"forme alternative"
"jr"	"J. R."	"forme alternative"
"renard"	"J. Renard"	"forme alternative"
"jroub"	"J. Roub"	"forme alternative"
"jr"	"J. Roubaud"	"forme alternative"
"tardieu"	"J. Tardieu"	"forme alternative"
"jleyrine"	"J.-L. Eyrine"	"forme alternative"
"jb"	"J.B."	"forme alternative"
"jcherz"	"J.C. HERZ"	"forme alternative"
"jd"	"J.D"	"forme alternative"
"jd"	"J.D."	"forme alternative"
"jj"	"J.J."	"forme alternative"
"jl"	"J.L"	"forme alternative"
"jl"	"J.L."	"forme alternative"
"jmraynaud"	"J.M Raynaud"	"forme alternative"
"paulhan"	"J.P."	"forme alternative"
"cortada"	"J.P. Cortada"	"forme alternative"
"jpparmelli"	"J.P. Parmelli"	"forme alternative"
"jpweber"	"J.P. Weber"	"forme alternative"
"jq"	"J.Q"	"forme alternative"
"jq"	"J.Q."	"forme alternative"
"jr"	"J.R"	"forme alternative"
"jr"	"J.R."	"forme alternative"
"jrpierce"	"J.R. Pierce"	"forme alternative"
"jabigoudy"	"Jabi Goudy"	"forme alternative"
"jackcastle"	"Jack Castle"	"forme alternative"
"jacksonmaclew"	"Jackson Mac Lew"	"forme alternative"
"jacksonmaclow"	"Jackson Mac Low"	"forme alternative"
"jacquelineb"	"Jacqueline B"	"forme alternative"
"jacques"	"Jacques"	"forme préférée"
"jb"	"Jacques B"	"forme alternative"
"jb"	"Jacques Bens"	"forme alternative"
"jacquesbergier"	"Jacques Bergier"	"forme alternative"
"jacquesbrel"	"Jacques Brel"	"forme alternative"
"jacqueschaille"	"Jacques Chaillé"	"forme alternative"
"jacquescharpentreau"	"Jacques Charpentreau"	"forme alternative"
"jacqueschessex"	"Jacques Chessex"	"forme alternative"
"jd"	"Jacques D"	"forme alternative"
"jacquesdebourbonbusset"	"Jacques de Bourbon-Busset"	"forme alternative"
"jd"	"Jacques Duchateau"	"forme alternative"
"jacqueseto"	"Jacques ETO"	"forme alternative"
"jacquesfavart"	"Jacques Favart"	"forme alternative"
